slug,title_ar,status,issue_date_hijri,issue_date_gregorian,publish_date_hijri,publish_date_gregorian,effective_date_hijri,effective_date_gregorian,organized_source,knowledge_file,document_scope,catalog_source,version_status,version_status_label_ar,historical_versions_available,recent_update_note,article_count,paragraph_count,indexable_paragraph_count,text_chars,verbatim_chars,citation_base_ar,official_source_url_primary,verbatim_file
nzam-braaat-alakhtraa-waltsmymat-altkhtytyh-lldarat-almtkamlh-walasnaf-alnbatyh-walnmadhj-alsnaa,نظام براءات الاختراع والتصميمات التخطيطية للدارات المتكاملة والأصناف النباتية والنماذج الصناعية,ساري,1425/05/29 هـ الموافق : 17/07/2004 مـ,2004-07-17,1425/06/20 هـ الموافق : 06/08/2004 مـ,2004-08-06,1425/06/20 هـ الموافق : 06/08/2004 مـ,2004-08-06,documents/saudi_regulations/official_latest/nzam-braaat-alakhtraa-waltsmymat-altkhtytyh-lldarat-almtkamlh-walasnaf-alnbatyh-walnmadhj-alsnaa.pdf,documents/knowledge/saudi_regulations/nzam-braaat-alakhtraa-waltsmymat-altkhtytyh-lldarat-almtkamlh-walasnaf-alnbatyh-walnmadhj-alsnaa.txt,system_only,official_catalog,current_official_text_with_embedded_amendment_notes,النص الحالي مع إشارات تعديل,False,,65,75,75,24408,24419,نظام براءات الاختراع والتصميمات التخطيطية للدارات المتكاملة والأصناف النباتية والنماذج الصناعية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/6cfde53b-e803-49be-b2c6-a9a700f1c434/1,data/structured/verbatim_texts/nzam-braaat-alakhtraa-waltsmymat-altkhtytyh-lldarat-almtkamlh-walasnaf-alnbatyh-walnmadhj-alsnaa.txt
nzam-bnk-almnshat-alsghyrh-walmtwsth,نظام بنك المنشآت الصغيرة والمتوسطة,ساري,1444/04/08 هـ الموافق : 02/11/2022 مـ,2022-11-02,1444/04/17 هـ الموافق : 11/11/2022 مـ,2022-11-11,1444/04/17 هـ الموافق : 11/11/2022 مـ,2022-11-11,documents/saudi_regulations/official_latest/nzam-bnk-almnshat-alsghyrh-walmtwsth.pdf,documents/knowledge/saudi_regulations/nzam-bnk-almnshat-alsghyrh-walmtwsth.txt,system_only,official_catalog,current_official_text,النص الرسمي الحالي,False,,15,94,94,10270,10270,نظام بنك المنشآت الصغيرة والمتوسطة,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/2ed6dfe1-d66e-41c8-bdf6-af4800cb050d/1,data/structured/verbatim_texts/nzam-bnk-almnshat-alsghyrh-walmtwsth.txt
nzam-bya-wtajyr-mshrwaat-aqaryh-ala-alkharth,نظام بيع وتأجير مشروعات عقارية على الخارطة,ساري,1445/03/10 هـ الموافق : 25/09/2023 مـ,2023-09-25,1445/06/23 هـ الموافق : 05/01/2024 مـ,2024-01-05,1445/06/23 هـ الموافق : 05/01/2024 مـ,2024-01-05,documents/saudi_regulations/official_latest/nzam-bya-wtajyr-mshrwaat-aqaryh-ala-alkharth.pdf,documents/knowledge/saudi_regulations/nzam-bya-wtajyr-mshrwaat-aqaryh-ala-alkharth.txt,system_only,official_catalog,current_official_text,النص الرسمي الحالي,False,,30,89,89,13401,13401,نظام بيع وتأجير مشروعات عقارية على الخارطة,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/99613e6a-6b85-423c-87af-b0ec00b4633e/1,data/structured/verbatim_texts/nzam-bya-wtajyr-mshrwaat-aqaryh-ala-alkharth.txt
nzam-tbadl-almnafa-byn-nzamy-altqaad-almdny-walaskry-wnzam-altamynat-alijtmaayh,نظام تبادل المنافع بين نظامي التقاعد المدني والعسكري ونظام التأمينات الإجتماعية,ساري,1424/01/01 هـ الموافق : 04/03/2003 مـ,2003-03-04,1424/01/01 هـ الموافق : 04/03/2003 مـ,2003-03-04,1424/01/01 هـ الموافق : 04/03/2003 مـ,2003-03-04,documents/saudi_regulations/official_latest/nzam-tbadl-almnafa-byn-nzamy-altqaad-almdny-walaskry-wnzam-altamynat-alijtmaayh.pdf,documents/knowledge/saudi_regulations/nzam-tbadl-almnafa-byn-nzamy-altqaad-almdny-walaskry-wnzam-altamynat-alijtmaayh.txt,system_only,official_catalog,current_official_text,النص الرسمي الحالي,False,,6,28,28,4905,5084,نظام تبادل المنافع بين نظامي التقاعد المدني والعسكري ونظام التأمينات الإجتماعية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/ae482429-33b8-4e3f-a3ae-a9a700f23d5c/1,data/structured/verbatim_texts/nzam-tbadl-almnafa-byn-nzamy-altqaad-almdny-walaskry-wnzam-altamynat-alijtmaayh.txt
nzam-tdawl-bdayl-hlyb-alam,نظام تداول بدائل حليب الأم,ساري,1425/09/21 هـ الموافق : 04/11/2004 مـ,2004-11-04,1425/10/27 هـ الموافق : 10/12/2004 مـ,2004-12-10,1425/10/27 هـ الموافق : 10/12/2004 مـ,2004-12-10,documents/saudi_regulations/official_latest/nzam-tdawl-bdayl-hlyb-alam.pdf,documents/knowledge/saudi_regulations/nzam-tdawl-bdayl-hlyb-alam.txt,system_only,official_catalog,current_official_text,النص الرسمي الحالي,False,,28,50,50,9420,9653,نظام تداول بدائل حليب الأم,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/8d68a28a-3ca8-4093-8f53-a9a700f28818/1,data/structured/verbatim_texts/nzam-tdawl-bdayl-hlyb-alam.txt
nzam-trkyz-mswwlyat-alqdaa-alshray,نظام تركيز مسؤوليات القضاء الشرعي,ساري,1372/01/01 هـ الموافق : 20/09/1952 مـ,1952-09-20,1372/01/01 هـ الموافق : 20/09/1952 مـ,1952-09-20,1372/01/01 هـ الموافق : 20/09/1952 مـ,1952-09-20,documents/saudi_regulations/official_latest/nzam-trkyz-mswwlyat-alqdaa-alshray.pdf,documents/knowledge/saudi_regulations/nzam-trkyz-mswwlyat-alqdaa-alshray.txt,system_only,official_catalog,current_official_text_with_embedded_amendment_notes,النص الحالي مع إشارات تعديل,False,,258,278,278,49533,49776,نظام تركيز مسؤوليات القضاء الشرعي,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/2072c9ff-5a70-444e-91cc-a9a700f26346/1,data/structured/verbatim_texts/nzam-trkyz-mswwlyat-alqdaa-alshray.txt
nzam-tsnyf-almqawlyn,نظام تصنيف المقاولين,ساري,1443/01/18 هـ الموافق : 26/08/2021 مـ,2021-08-26,1443/01/26 هـ الموافق : 03/09/2021 مـ,2021-09-03,1443/01/26 هـ الموافق : 03/09/2021 مـ,2021-09-03,documents/saudi_regulations/official_latest/nzam-tsnyf-almqawlyn.pdf,documents/knowledge/saudi_regulations/nzam-tsnyf-almqawlyn.txt,system_only,official_catalog,current_official_text_with_embedded_amendment_notes,النص الحالي مع إشارات تعديل,False,,19,40,40,5096,5096,نظام تصنيف المقاولين,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/66eccea3-fc1c-471f-bcfa-ad9d009a7ec0/1,data/structured/verbatim_texts/nzam-tsnyf-almqawlyn.txt
nzam-ttbyq-kwd-albnaa-alsawdy,نظام تطبيق كود البناء السعودي,ساري,1438/04/26 هـ الموافق : 24/01/2017 مـ,2017-01-24,1440/03/21 هـ الموافق : 29/11/2018 مـ,2018-11-29,1440/03/21 هـ الموافق : 29/11/2018 مـ,2018-11-29,documents/saudi_regulations/official_latest/nzam-ttbyq-kwd-albnaa-alsawdy.pdf,documents/knowledge/saudi_regulations/nzam-ttbyq-kwd-albnaa-alsawdy.txt,system_only,official_catalog,current_official_text,النص الرسمي الحالي,False,,16,34,34,5602,5620,نظام تطبيق كود البناء السعودي,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/cfc97985-4a9f-4012-832b-a9a700f21ed2/1,data/structured/verbatim_texts/nzam-ttbyq-kwd-albnaa-alsawdy.txt
nzam-tadad-alskan-alaam,نظام تعداد السكان العام,ساري,1391/01/01 هـ الموافق : 26/02/1971 مـ,1971-02-26,1391/01/01 هـ الموافق : 26/02/1971 مـ,1971-02-26,1391/01/01 هـ الموافق : 26/02/1971 مـ,1971-02-26,documents/saudi_regulations/official_latest/nzam-tadad-alskan-alaam.pdf,documents/knowledge/saudi_regulations/nzam-tadad-alskan-alaam.txt,system_only,official_catalog,current_official_text,النص الرسمي الحالي,False,,7,7,7,1405,1436,نظام تعداد السكان العام,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/0fceb9eb-d143-4d87-8a47-a9a700f20f2e/1,data/structured/verbatim_texts/nzam-tadad-alskan-alaam.txt
nzam-taryfh-altyran-almdny,نظام تعريفة الطيران المدني,ساري,1426/01/01 هـ الموافق : 10/02/2005 مـ,2005-02-10,1426/01/01 هـ الموافق : 10/02/2005 مـ,2005-02-10,1426/01/01 هـ الموافق : 10/02/2005 مـ,2005-02-10,documents/saudi_regulations/official_latest/nzam-taryfh-altyran-almdny.pdf,documents/knowledge/saudi_regulations/nzam-taryfh-altyran-almdny.txt,system_only,official_catalog,current_official_text_with_embedded_amendment_notes,النص الحالي مع إشارات تعديل,False,,21,64,64,8817,8849,نظام تعريفة الطيران المدني,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/456ab486-9c16-4c7b-993c-a9a700f2cc4a/1,data/structured/verbatim_texts/nzam-taryfh-altyran-almdny.txt
nzam-talym-alkbar-wmhw-alamyh-fy-almmlkh-alarbyh-alsawdyh,نظام تعليم الكبار ومحو الأمية في المملكة العربية السعودية,ساري,1392/01/01 هـ الموافق : 16/02/1972 مـ,1972-02-16,1392/01/01 هـ الموافق : 16/02/1972 مـ,1972-02-16,1392/01/01 هـ الموافق : 16/02/1972 مـ,1972-02-16,documents/saudi_regulations/official_latest/nzam-talym-alkbar-wmhw-alamyh-fy-almmlkh-alarbyh-alsawdyh.pdf,documents/knowledge/saudi_regulations/nzam-talym-alkbar-wmhw-alamyh-fy-almmlkh-alarbyh-alsawdyh.txt,system_only,official_catalog,current_official_text,النص الرسمي الحالي,False,,24,32,32,5831,5922,نظام تعليم الكبار ومحو الأمية في المملكة العربية السعودية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/f457818f-2d89-4339-b7e7-a9a700f1fff2/1,data/structured/verbatim_texts/nzam-talym-alkbar-wmhw-alamyh-fy-almmlkh-alarbyh-alsawdyh.txt
nzam-tmlk-ghyr-alsawdyyn-llaqar,نظام تملك غير السعوديين للعقار,ساري,1447/01/19 هـ الموافق : 14/07/2025 مـ,2025-07-14,1447/01/30 هـ الموافق : 25/07/2025 مـ,2025-07-25,1447/01/30 هـ الموافق : 25/07/2025 مـ,2025-07-25,documents/saudi_regulations/official_latest/nzam-tmlk-ghyr-alsawdyyn-llaqar.pdf,documents/knowledge/saudi_regulations/nzam-tmlk-ghyr-alsawdyyn-llaqar.txt,system_only,official_catalog,current_official_text_with_embedded_amendment_notes,النص الحالي مع إشارات تعديل,False,,15,47,47,6675,6675,نظام تملك غير السعوديين للعقار,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/a1bdadb5-c518-48bb-a1d0-b33000e66fd1/1,data/structured/verbatim_texts/nzam-tmlk-ghyr-alsawdyyn-llaqar.txt
nzam-tmlk-ghyr-alsawdyyn-llaqar-wastthmarh,نظام تملك غير السعوديين للعقار واستثماره,ساري,1421/01/01 هـ الموافق : 06/04/2000 مـ,2000-04-06,1421/01/01 هـ الموافق : 06/04/2000 مـ,2000-04-06,1421/01/01 هـ الموافق : 06/04/2000 مـ,2000-04-06,documents/saudi_regulations/official_latest/nzam-tmlk-ghyr-alsawdyyn-llaqar-wastthmarh.pdf,documents/knowledge/saudi_regulations/nzam-tmlk-ghyr-alsawdyyn-llaqar-wastthmarh.txt,system_only,official_catalog,current_official_text_with_embedded_amendment_notes,النص الحالي مع إشارات تعديل,False,,8,13,13,2484,2570,نظام تملك غير السعوديين للعقار واستثماره,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/753d7ffc-5e18-4f36-818d-a9a700f213a1/1,data/structured/verbatim_texts/nzam-tmlk-ghyr-alsawdyyn-llaqar-wastthmarh.txt
nzam-twzya-alarady-albwr,نظام توزيع الأراضي البور,ساري,1388/01/01 هـ الموافق : 29/03/1968 مـ,1968-03-29,1388/01/01 هـ الموافق : 29/03/1968 مـ,1968-03-29,1388/01/01 هـ الموافق : 29/03/1968 مـ,1968-03-29,documents/saudi_regulations/official_latest/nzam-twzya-alarady-albwr.pdf,documents/knowledge/saudi_regulations/nzam-twzya-alarady-albwr.txt,system_only,official_catalog,current_official_text,النص الرسمي الحالي,False,,12,18,18,3900,4011,نظام توزيع الأراضي البور,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/c1a70c2f-ba99-45ce-9dd8-a9a700f243ef/1,data/structured/verbatim_texts/nzam-twzya-alarady-albwr.txt
nzam-twzya-alghaz-aljaf-wghaz-albtrwl-alsayl-llaghrad-alsknyh-waltjaryh,نظام توزيع الغاز الجاف وغاز البترول السائل للأغراض السكنية والتجارية,ساري,1438/12/01 هـ الموافق : 23/08/2017 مـ,2017-08-23,1440/03/21 هـ الموافق : 29/11/2018 مـ,2018-11-29,1440/03/21 هـ الموافق : 29/11/2018 مـ,2018-11-29,documents/saudi_regulations/official_latest/nzam-twzya-alghaz-aljaf-wghaz-albtrwl-alsayl-llaghrad-alsknyh-waltjaryh.pdf,documents/knowledge/saudi_regulations/nzam-twzya-alghaz-aljaf-wghaz-albtrwl-alsayl-llaghrad-alsknyh-waltjaryh.txt,system_only,official_catalog,current_official_text,النص الرسمي الحالي,False,,21,54,54,11512,11537,نظام توزيع الغاز الجاف وغاز البترول السائل للأغراض السكنية والتجارية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/e4436403-31ee-439c-bac4-a9a700f2a17d/1,data/structured/verbatim_texts/nzam-twzya-alghaz-aljaf-wghaz-albtrwl-alsayl-llaghrad-alsknyh-waltjaryh.txt
nzam-jbayh-alzkah,نظام جباية الزكاة,ساري,1370/01/01 هـ الموافق : 12/10/1950 مـ,1950-10-12,1370/01/01 هـ الموافق : 12/10/1950 مـ,1950-10-12,1370/01/01 هـ الموافق : 12/10/1950 مـ,1950-10-12,documents/saudi_regulations/official_latest/nzam-jbayh-alzkah.pdf,documents/knowledge/saudi_regulations/nzam-jbayh-alzkah.txt,system_only,official_catalog,current_official_text,النص الرسمي الحالي,False,,4,5,5,475,491,نظام جباية الزكاة,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/25fed59a-2790-4a77-ab11-a9a700f2c5fd/1,data/structured/verbatim_texts/nzam-jbayh-alzkah.txt
nzam-jma-altbraat,نظام جمع التبرعات,ساري,1446/02/08 هـ الموافق : 12/08/2024 مـ,2024-08-12,1446/02/19 هـ الموافق : 23/08/2024 مـ,2024-08-23,1446/02/19 هـ الموافق : 23/08/2024 مـ,2024-08-23,documents/saudi_regulations/official_latest/nzam-jma-altbraat.pdf,documents/knowledge/saudi_regulations/nzam-jma-altbraat.txt,system_only,official_catalog,current_official_text_with_embedded_amendment_notes,النص الحالي مع إشارات تعديل,False,,23,57,57,6924,6924,نظام جمع التبرعات,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/738c42bb-a29f-4da7-bed4-b1d300a55f20/1,data/structured/verbatim_texts/nzam-jma-altbraat.txt
nzam-jmayh-alkshafh-alarbyh-alsawdyh,نظام جمعية الكشافة العربية السعودية,ساري,1407/04/20 هـ الموافق : 21/12/1986 مـ,1986-12-21,1407/05/09 هـ الموافق : 09/01/1987 مـ,1987-01-09,1407/05/09 هـ الموافق : 09/01/1987 مـ,1987-01-09,documents/saudi_regulations/official_latest/nzam-jmayh-alkshafh-alarbyh-alsawdyh.pdf,documents/knowledge/saudi_regulations/nzam-jmayh-alkshafh-alarbyh-alsawdyh.txt,system_only,official_catalog,current_official_text_with_embedded_amendment_notes,النص الحالي مع إشارات تعديل,False,,19,26,26,4350,4402,نظام جمعية الكشافة العربية السعودية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/bbfab460-8fe8-4425-9202-a9a700f27ba7/1,data/structured/verbatim_texts/nzam-jmayh-alkshafh-alarbyh-alsawdyh.txt
nzam-jwazat-alsfr-alsyasyh-walkhash,نظام جوازات السفر السياسية والخاصة,ساري,1392/01/01 هـ الموافق : 16/02/1972 مـ,1972-02-16,1392/01/01 هـ الموافق : 16/02/1972 مـ,1972-02-16,1392/01/01 هـ الموافق : 16/02/1972 مـ,1972-02-16,documents/saudi_regulations/official_latest/nzam-jwazat-alsfr-alsyasyh-walkhash.pdf,documents/knowledge/saudi_regulations/nzam-jwazat-alsfr-alsyasyh-walkhash.txt,system_only,official_catalog,current_official_text_with_embedded_amendment_notes,النص الحالي مع إشارات تعديل,False,,16,22,22,3657,3796,نظام جوازات السفر السياسية والخاصة,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/f5b4288e-5625-4cf3-8ce8-a9a700f17bf9/1,data/structured/verbatim_texts/nzam-jwazat-alsfr-alsyasyh-walkhash.txt
nzam-hqwq-alashkhas-dhwy-aliaaqh,نظام حقوق الأشخاص ذوي الإعاقة,ساري,1445/02/11 هـ الموافق : 27/08/2023 مـ,2023-08-27,1445/02/23 هـ الموافق : 08/09/2023 مـ,2023-09-08,1445/02/23 هـ الموافق : 08/09/2023 مـ,2023-09-08,documents/saudi_regulations/official_latest/nzam-hqwq-alashkhas-dhwy-aliaaqh.pdf,documents/knowledge/saudi_regulations/nzam-hqwq-alashkhas-dhwy-aliaaqh.txt,system_only,official_catalog,current_official_text_with_embedded_amendment_notes,النص الحالي مع إشارات تعديل,False,,33,85,85,12156,12156,نظام حقوق الأشخاص ذوي الإعاقة,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/e52b691a-785c-42a7-8916-b07d00e4fd38/1,data/structured/verbatim_texts/nzam-hqwq-alashkhas-dhwy-aliaaqh.txt
nzam-hqwq-kbyr-alsn-wraayth,نظام حقوق كبير السن ورعايته,ساري,1443/06/03 هـ الموافق : 06/01/2022 مـ,2022-01-06,1443/06/11 هـ الموافق : 14/01/2022 مـ,2022-01-14,1443/06/11 هـ الموافق : 14/01/2022 مـ,2022-01-14,documents/saudi_regulations/official_latest/nzam-hqwq-kbyr-alsn-wraayth.pdf,documents/knowledge/saudi_regulations/nzam-hqwq-kbyr-alsn-wraayth.txt,system_only,official_catalog,current_official_text,النص الرسمي الحالي,False,,23,55,55,6963,6963,نظام حقوق كبير السن ورعايته,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/3c63e654-4046-468d-93fd-ae1a00de13be/1,data/structured/verbatim_texts/nzam-hqwq-kbyr-alsn-wraayth.txt
personal-data-protection-law,نظام حماية البيانات الشخصية,ساري,1443/02/09 هـ الموافق : 16/09/2021 مـ,2021-09-16,1443/02/17 هـ الموافق : 24/09/2021 مـ,2021-09-24,1443/02/17 هـ الموافق : 24/09/2021 مـ,2021-09-24,documents/saudi_regulations/official_latest/nzam-hmayh-albyanat-alshkhsyh.pdf,documents/knowledge/saudi_regulations/nzam-hmayh-albyanat-alshkhsyh.txt,system_only,official_catalog,current_official_text,النص الرسمي الحالي,False,,43,148,148,25029,25029,نظام حماية البيانات الشخصية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/b7cfae89-828e-4994-b167-adaa00e37188/1,data/structured/verbatim_texts/personal-data-protection-law.txt
nzam-hmayh-altrath-almkhtwt-fy-almmlkh-alarbyh-alsawdyh,نظام حماية التراث المخطوط في المملكة العربية السعودية,ساري,1422/01/01 هـ الموافق : 26/03/2001 مـ,2001-03-26,1422/01/01 هـ الموافق : 26/03/2001 مـ,2001-03-26,1422/01/01 هـ الموافق : 26/03/2001 مـ,2001-03-26,documents/saudi_regulations/official_latest/nzam-hmayh-altrath-almkhtwt-fy-almmlkh-alarbyh-alsawdyh.pdf,documents/knowledge/saudi_regulations/nzam-hmayh-altrath-almkhtwt-fy-almmlkh-alarbyh-alsawdyh.txt,system_only,official_catalog,current_official_text,النص الرسمي الحالي,False,,8,22,22,2834,2948,نظام حماية التراث المخطوط في المملكة العربية السعودية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/8161ec24-d5e0-48b4-8392-a9a700f278d8/1,data/structured/verbatim_texts/nzam-hmayh-altrath-almkhtwt-fy-almmlkh-alarbyh-alsawdyh.txt
